frame,fx,fy,cx,cy,cam_x,cam_y,cam_z,r11,r12,r13,r21,r22,r23,r31,r32,r33,recon_error,confidence
0,6023.501537407352,6023.5015374073455,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.9006705315525356,0.4344487293912138,-0.006848001404262921,-0.08737667317838752,0.1965371634626118,0.9765953411533088,0.4256264918648158,-0.8789922894476552,0.21497591612647987,7.406099573944417,0.46486771073654753
1,6022.861603979121,6022.861603979116,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.9004566415444435,0.4348919707419252,-0.0068418186695088645,-0.08737624108134787,0.19627991502107672,0.9766471151105776,0.42607890019689565,-0.8788305688490381,0.21474077876239644,5.581702774755754,0.7198179667791296
2,6022.542262115009,6022.542262115003,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.9002434837092557,0.4353331398422068,-0.006835743862154686,-0.08737362495467269,0.19602000547219728,0.9766995480274169,0.4265296234745057,-0.878670139932959,0.21450236709391118,6.3636837525238805,0.6021122680452416
3,6022.543511815013,6022.543511815008,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.9000310609833604,0.4357722380259563,-0.006829775326923443,-0.08736882347587979,0.19575743590455602,0.976752637555955,0.42697866217131686,-0.8785110032628638,0.21426068047233854,6.86497836221656,0.5334810981515518
4,6022.865353079134,6022.86535307913,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8998193762882348,0.43620926662445386,-0.006823911430313523,-0.08736183533751057,0.19549220738785233,0.9768063813146836,0.42742601673589586,-0.8783531593622133,0.21401571824448928,6.574359178850512,0.572650868614222
5,6023.507785907373,6023.507785907369,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8996084325304734,0.43664422696630034,-0.006818150560600117,-0.08735265924712235,0.19522432097292236,0.9768607768884561,0.42787168759164373,-0.8781966087145086,0.21376747975268712,4.794936428368783,0.8527437936174834
6,6024.470810299729,6024.470810299725,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8993982326018162,0.4370771203773574,-0.006812491127836523,-0.08734129392728224,0.19495377769176242,0.9769158218284826,0.42831567513673596,-0.8780413517633143,0.21351596433478742,4.468465839402891,0.9125851513406328
7,6025.754426256201,6025.754426256199,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8991887793791744,0.43750794818068806,-0.006806931563856311,-0.08732773811556185,0.19468057855755422,0.9769715136523255,0.42875797974406316,-0.8778873889122799,0.21326117132419858,4.599564915291294,0.8882087961237544
8,6027.358633776791,6027.358633776789,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8989800757246592,0.43793671169649795,-0.006801470322273739,-0.08731199056453198,0.19440472456468572,0.9770278498438968,0.4291986017611723,-0.8777347205251639,0.21300310004989942,4.711963729813301,0.8676809469746828
9,6029.283432861499,6029.283432861497,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8987721244856071,0.4383634122420773,-0.006796105878485864,-0.08729405004175875,0.19412621668878022,0.9770848278534511,0.42963754151020817,-0.8775833469258539,0.21274174983646427,5.771907143885592,0.6899285358762242
10,6031.5288235103235,6031.528823510322,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8985649284946065,0.4387880511317436,-0.006790836729673316,-0.0872739153298002,0.1938450558867198,0.9771424450975822,0.43007479928785597,-0.87743326839839,0.2124771200040832,5.223028575998001,0.7785105864096066
11,6034.094805723265,6034.094805723264,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8983584905695258,0.43921062967678587,-0.0067856613948020506,-0.08725158522620419,0.19356124309667544,0.9772006989592181,0.43051037536528436,-0.8772844851869839,0.21220920986858927,6.110150836569765,0.6388002911603758
12,6036.981379500324,6036.981379500322,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8981528135135363,0.43963114918540785,-0.0067805784146239,-0.08722705854350615,0.19327477923813285,0.9772595867876145,0.430944269988089,-0.8771369974960405,0.211938018741481,6.064611976663139,0.6455364182352195
13,6040.1885448415005,6040.188544841499,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8979479001151406,0.44004961096267425,-0.0067755863516784365,-0.0872003341092289,0.19298566521192428,0.9773191058983501,0.431376483376237,-0.8769908054901776,0.2116635459299523,4.908026579499173,0.8326764085390372
14,6043.716301746794,6043.716301746793,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8977437531481964,0.44046601631045545,-0.006770683790293441,-0.08717141076588186,0.19269390190025698,0.9773792535733201,0.4318070157240112,-0.8768459092942456,0.21138579073691738,4.620566836882501,0.8843472759924391
15,6047.564650216204,6047.5646502162035,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8975403753719426,0.44088036652737495,-0.006765869336586378,-0.08714028737096202,0.1923994901667449,0.9774400270607312,0.43223586719995644,-0.876702308993346,0.21110475246104116,5.47140780851379,0.7375374738707351
16,6051.733590249732,6051.733590249732,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8973377695310243,0.44129266290875635,-0.0067611416184651385,-0.08710696279695537,0.19210243085644158,0.9775014235750943,0.4326630379468254,-0.8765600046328514,0.2108204303967695,5.9893804391032965,0.6567641232129837
17,6056.223121847376,6056.223121847377,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8971359383555166,0.44170290674657153,-0.006756499285629269,-0.08707143593133906,0.19180272479587246,0.9775634402972188,0.433088528081525,-0.8764189962184233,0.21053282383436023,8.39704582134163,0.3525500161536539
18,6061.033245009139,6061.033245009139,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8969348845609488,0.44211109932938875,-0.006751941009570744,-0.08703370567658489,0.19150037279307036,0.977626074374204,0.4335123376950637,-0.8762792837160276,0.21024193205991665,8.836743609040646,0.30772717319291976
19,6066.163959735018,6066.163959735019,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8967346108483307,0.4425172419423235,-0.00674746548357516,-0.08699377095016242,0.1911953756376097,0.9776893229194354,0.43393446685250026,-0.8761408670519555,0.20994775435542046,7.400586567922705,0.46553954522197627
20,6071.615266025015,6071.615266025015,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8965351199041738,0.4429213358669878,-0.006743071422721902,-0.08695163068454412,0.19088773410064191,0.9777531830125747,0.4343549155928912,-0.876003746112838,0.20965028999876628,7.792558054272531,0.4191059951148084
21,6077.387163879129,6077.38716387913,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8963364144005159,0.44332338238144176,-0.006738757563885839,-0.08690728382721083,0.19057744893493428,0.9778176516995535,0.4347736839292409,-0.8758679207456629,0.20934953826379937,6.991294710813452,0.51697181259633
22,6083.47965329736,6083.479653297361,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8961384969949451,0.44372338276014456,-0.0067345226657375135,-0.08686072934065733,0.19026452087490614,0.977882725992566,0.4351907718484507,-0.8757333907577904,0.20904549842035153,6.795897313909434,0.5426405801206938
23,6089.892734279708,6089.89273427971,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8959413703306213,0.4441213382739083,-0.006730365508744063,-0.08681196620240053,0.18994895063666983,0.9779484028700601,0.4356061793112695,-0.8756001559169692,0.20873816973428094,7.193883224484626,0.4911267894209316
24,6096.626406826173,6096.626406826175,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8957450370363003,0.4445172501898502,-0.0067262848951702425,-0.08676099340498614,0.18963073891806886,0.978014679276731,0.43601990625224535,-0.8754682159513509,0.20842755146751074,6.773419565809698,0.5456410594035608
25,6103.680670936756,6103.680670936757,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8955494997263557,0.44491111977134723,-0.006722279649078788,-0.08670780995599778,0.18930988639872004,0.9780815521235122,0.4364319525796766,-0.8753375705495052,0.208113642878071,4.500333200120848,0.9066164240012127
26,6111.055526611455,6111.055526611458,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8953547610008,0.44530294827798994,-0.006718348616330999,-0.0866524148780668,0.18898639374005488,0.9781490182875658,0.4368423181755634,-0.8752082193604327,0.20779644322014057,4.1295232015534165,0.9778324977700482
27,6118.750973850272,6118.750973850275,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8951608234453081,0.4456927369655392,-0.006714490664587791,-0.08659480720888141,0.18866026158536187,0.9782170746122762,0.437251002895562,-0.8750801619935797,0.20747595174408928,6.605749302785655,0.5683388993560049
28,6126.767012653206,6126.767012653209,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.894967689631238,0.44608048708588155,-0.006710704683309837,-0.08653498600119891,0.1883314905598315,0.9782857179072402,0.4376580065689376,-0.8749533980188515,0.2071521676965244,7.215257132425496,0.4884447255688915
29,6135.103643020258,6135.103643020261,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8947753621156525,0.4464661998869867,-0.006706989583758788,-0.08647295032285679,0.18800008127060103,0.9783549449482577,0.4380633289985184,-0.874827926966624,0.20682509032033608,5.841552726509415,0.6791918570212402
30,6143.760864951426,6143.7608649514295,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8945838434413382,0.44684987661286457,-0.006703344298996966,-0.08640869925678563,0.18766603430679824,0.9784247524773226,0.43846696996065004,-0.8747037483277567,0.2064947188547424,5.733990352633643,0.6958203066328155
31,6152.738678446712,6152.738678446715,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.89439313613683,0.4472315185035242,-0.006699767783888616,-0.08634223190102225,0.1873293502395902,0.9784951372026145,0.4388689292051514,-0.8745808615536046,0.20616105253533923,5.102242006122507,0.7989838747878529
32,6162.037083506115,6162.0370835061185,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8942032427164273,0.44761112679493276,-0.006696259015100098,-0.08627354736872417,0.18699002962223032,0.9785660957984873,0.4392692064552707,-0.8744592660560288,0.20582409059414974,5.414237324888018,0.7468361021005648
33,6171.656080129635,6171.656080129639,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8940141656802163,0.4479887027189755,-0.0066928169911003865,-0.08620264478818465,0.18664807299010622,0.9786376249054614,0.43966780140764117,-0.8743389612074082,0.20548383225967348,7.088909281068268,0.5044224738534904
34,6181.595668317272,6181.595668317276,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.89382590751409,0.44836424750341625,-0.006689440732161711,-0.08612952330284857,0.18630348086079102,0.9787097211302119,0.4400647137322395,-0.8742199463406496,0.20514027675694008,7.373498279853341,0.46884855506731116
35,6191.855848069026,6191.855848069031,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8936384706897659,0.4487377623718589,-0.006686129280359637,-0.08605418207132867,0.18595625373409108,0.9787823810455606,0.4404599430723425,-0.8741022207491979,0.20479342330755979,5.681138996993098,0.7040877867634624
36,6202.436619384898,6202.436619384902,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8934518576648068,0.4491092485437094,-0.006682881699573678,-0.08597662026742364,0.1856063920921004,0.978855601190464,0.4408534890444864,-0.8739857836870449,0.2044432711297801,5.917085023955558,0.6676714591267895
37,6213.337982264887,6213.337982264891,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8932660708826389,0.44947870723413874,-0.006679697075487795,-0.08589683708013596,0.18525389639925127,0.9789293780700038,0.44124535123842545,-0.8738706343687396,0.20408981943853954,5.6185782704998,0.7139576117943888
38,6224.5599367089935,6224.559936708997,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8930811127725693,0.4498461396540458,-0.006676574515590672,-0.08581483171369092,0.18489876710236824,0.9790037081553753,0.4416355292170914,-0.8737567719693948,0.2037330674455246,5.619061829599724,0.7138809744301892
39,6236.102482717216,6236.1024827172205,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8928969857498066,0.45021154701002253,-0.006673513149175858,-0.08573060338755681,0.18454100463072226,0.9790785878838784,0.44202402251655437,-0.8736441956246983,0.20337301435922767,8.84244647883146,0.30716467460955454
40,6247.965620289556,6247.965620289561,959.5,539.5,1.915216181116944,84.68168266381842,-19.070093815386457,0.8927136922154761,0.45057493050431835,-0.0066705121273423484,-0.08564415133646514,0.18418060939608605,0.979154013658905,0.4424108306459834,-0.8735329044309179,0.20300965938500548,9.159044665444856,0.27666674112136797
