frame,fx,fy,cx,cy,cam_x,cam_y,cam_z,r11,r12,r13,r21,r22,r23,r31,r32,r33,recon_error,confidence
32,6101.933895309361,6101.933895309361,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8945219886128802,0.44696229875458604,-0.007423973334713618,-0.08602414869712471,0.1884129330958605,0.9783150885492617,0.43866873347549323,-0.8744857175130027,0.20698906284336782,5.414237324888018,0.7468361021005648
33,6096.274956955095,6096.274956955095,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8942750118172624,0.4474554791664329,-0.007469765938318246,-0.0858592617983426,0.1879301579320632,0.9784224255928896,0.43920426956335357,-0.8743373776200855,0.2064794413343694,7.088909281068268,0.5044224738534904
34,6117.173910912245,6117.173910912245,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8941108303325664,0.4477839094310585,-0.007442683430483432,-0.08582048241848483,0.18762525901952837,0.978484341711871,0.4395459792552621,-0.8742347125529234,0.20618680725992183,7.373498279853341,0.46884855506731116
35,6139.837621636813,6139.837621636813,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8940073491519849,0.44799406030634636,-0.007223682750172933,-0.0858801506867779,0.1871595188970978,0.9785682981806756,0.43974476617721986,-0.8742268792575765,0.20579578276364563,5.681138996993098,0.7040877867634624
36,6164.99303018326,6164.99303018326,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8939316607878496,0.4481525149464534,-0.006746049825345851,-0.08620372862558351,0.1866822856454085,0.9786310036971304,0.4398353135119143,-0.8742477037850171,0.20551362342798857,5.917085023955558,0.6676714591267895
37,6198.2950567345115,6198.2950567345115,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.893714370347702,0.44858694577308394,-0.006661555072699693,-0.08617451395666448,0.1862185519750466,0.9787219237580455,0.44028238367931893,-0.8741237915663279,0.20508295794473969,5.6185782704998,0.7139576117943888
38,6222.651785789725,6222.651785789725,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8934719225912879,0.44907109474944173,-0.006563185321571102,-0.08617882255395504,0.1857666941278469,0.9788074100128302,0.44077333640346406,-0.8739713308875462,0.20467774354435758,5.619061829599724,0.7138809744301892
39,6235.053004587147,6235.053004587147,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8932989503238579,0.4494172781438924,-0.006410573767580835,-0.08615654334092265,0.18521528499090745,0.9789138615043109,0.4411281394219122,-0.8739104120626282,0.20417285886887548,8.84244647883146,0.30716467460955454
40,6218.011082013461,6218.011082013461,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8932467018718049,0.4495229165959189,-0.006283076494983081,-0.08608975607703584,0.18475268873127854,0.9790071490572274,0.4412469642884127,-0.8739539984814202,0.2037290481119431,9.159044665444856,0.27666674112136797
41,6250.64790128882,6250.64790128882,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8931477238888131,0.4497215517507846,-0.006137524183158244,-0.08608952433886236,0.1843358957360085,0.9790857323760324,0.44144732087910654,-0.8739398168261187,0.2033555001827816,6.064858178939771,0.6454998783177076
42,6245.9865569648255,6245.9865569648255,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8929098467169543,0.4501955236199904,-0.005999679027099775,-0.08614731955535701,0.1839121742670134,0.9791603298182618,0.4419170114052329,-0.8737850437429693,0.20300012896982328,6.403297337595954,0.5965026098891131
43,6251.152416039246,6251.152416039246,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8926399213525866,0.45072888468444927,-0.0061190946030064974,-0.0858793422625804,0.18337335190529763,0.9792849188992766,0.44251407817175115,-0.8736233091682756,0.20239467457835197,8.217060654825953,0.3717513997135161
44,6263.596029372646,6263.596029372646,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8924319832794099,0.4511389152824008,-0.006231720292053877,-0.08557683733660615,0.1828149803095246,0.9794157890732069,0.44299182851542945,-0.8735286841840098,0.20175697702015027,8.449379792016051,0.34706169324568104
45,6249.641795695807,6249.641795695807,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8922638086167047,0.4514715152034595,-0.006226298475422942,-0.08541894144384596,0.18232605055748635,0.9795207071474915,0.4433609142396581,-0.8734590329534645,0.20124715520119335,8.236391716290239,0.3696646242352176
46,6255.543399553581,6255.543399553581,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8917937636109614,0.4524100799818253,-0.005385416923105207,-0.08641547984000247,0.1820025024706331,0.9794934680427685,0.444112877575757,-0.8730407829106646,0.2014039308109825,7.600911897576912,0.44147395776878606
47,6286.406603771382,6286.406603771382,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8916391784024511,0.4527131309843345,-0.00551330864027702,-0.08604051485491085,0.1813911400836808,0.9796398747002107,0.4444959002525265,-0.8730109250940125,0.20068711798516786,10.92690472006609,0.13019721291237368
48,6324.0767739701405,6324.0767739701405,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8914780426200721,0.4530287483992482,-0.005643815207435621,-0.08566932617317327,0.18078773802812448,0.9797839355346202,0.44489062260213963,-0.872972363195127,0.1999789664394624,9.80195063509962,0.21894320156509392
49,6370.3207624272745,6370.3207624272745,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8913181518726198,0.4533405523857409,-0.005856253492545871,-0.08523884854749683,0.1802477146727186,0.9799209662281746,0.4452934884328251,-0.8729221642952215,0.1993002866065975,7.949636700413954,0.4012374761133214
50,6413.207204961191,6413.207204961191,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8909897039261072,0.45398119458688235,-0.006198585252710415,-0.0848681373002895,0.17994424942171255,0.9800089113733793,0.4460210160618523,-0.8726517874052192,0.19885701186940624,7.702090862082845,0.429586232424056
51,6448.582310496208,6448.582310496208,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8908732494516408,0.45420705206004935,-0.006388056855893831,-0.08441752512074724,0.17936005145022782,0.9801549129582832,0.44633903578329615,-0.8726545283230307,0.19813010708457768,10.452624919333124,0.16582884049288898
52,6498.298569916626,6498.298569916626,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8906757948263784,0.45459065148601274,-0.006630843982626117,-0.08401177039690391,0.17890225044111824,0.980273434926134,0.4468094123283185,-0.8725487518578123,0.19753486954509264,9.826389314037325,0.2168549465642165
53,6504.391035603271,6504.391035603271,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8904549857562165,0.45501970976095873,-0.006854346865246996,-0.08362017496118121,0.17840981108557058,0.9803966573014581,0.44732268518526724,-0.8724259298286955,0.1969147335299682,5.066129430854184,0.8051759884379268
54,6529.060075700182,6529.060075700182,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8902693635592188,0.4553824567075484,-0.006875931272292413,-0.08344355838119435,0.17793632047873587,0.9804977503386597,0.4477249522558997,-0.8723333559926999,0.1964099873987214,4.981027193563972,0.8198990967082178
55,6529.334009555234,6529.334009555234,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8900768999953581,0.4557553800710037,-0.007081357990420811,-0.0830479196208703,0.17742671993852405,0.9806236801640588,0.4481809401807478,-0.8722423932532698,0.1957729610301419,8.416506710557139,0.3505041895980133
56,6566.730560197054,6566.730560197054,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8898498563028305,0.4561911118806189,-0.007543386438273431,-0.08237839987993736,0.1769056096423905,0.980774288259167,0.44875498044150286,-0.8721204473684694,0.19499972515562064,8.450132854859325,0.3469830269497264
57,6574.710547833028,6574.710547833028,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8896306289017448,0.4566166909354015,-0.007651253432627597,-0.08209101029285032,0.1763749484508108,0.9808939512445132,0.4492420396055844,-0.8720052036072825,0.19439268178827296,9.758283511546294,0.22269326425220645
58,6582.032298070363,6582.032298070363,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8891660149696969,0.45751751877684577,-0.007843330618261868,-0.08194766633937253,0.17607864985609667,0.9809591678792676,0.4501870475751603,-0.8715928115107036,0.19405564438693257,7.779885112734908,0.420565706126511
59,6582.691873851869,6582.691873851869,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8888859511694109,0.45806147024642185,-0.007839342404724142,-0.08180986257240527,0.17554532955372043,0.9810662483531682,0.4507648080757152,-0.8714146698028227,0.19351372316428012,4.8883458298177365,0.8361447039911472
60,6584.80235730475,6584.80235730475,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8886633033776274,0.45849309610032324,-0.007849462293870596,-0.08168495670388926,0.17512137711211462,0.9811524199259972,0.4512262194046872,-0.8712729676207661,0.19307593018047808,4.985306372651938,0.8191543640408632
61,6612.847388004572,6612.847388004572,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8883437939385422,0.4591118707543277,-0.007848178345232798,-0.08158708333039255,0.1746379988744292,0.9812467157564272,0.4518726055034944,-0.8710441202841545,0.192596180943151,7.27198106535528,0.4813676230810934
62,6595.329384132756,6595.329384132756,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8881152986224894,0.4595545996430266,-0.007796556908275881,-0.08149780521674344,0.17414803435164605,0.9813412097106244,0.4523376218020564,-0.8709087392364343,0.19211622478089752,6.826836086387163,0.5385268751528918
63,6579.449397319205,6579.449397319205,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8879765411345887,0.4598240138334048,-0.007716132242824497,-0.08141868439179684,0.1736984224441711,0.9814274582832474,0.4526241931520685,-0.870856322445065,0.1916783906205809,4.790563103245766,0.8535265534807398
64,6572.989861707957,6572.989861707957,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8878675075573634,0.46003613844453695,-0.007618421681328313,-0.08135926899722715,0.1732772225840481,0.9815068382246736,0.4528487146632002,-0.8708282008861435,0.19127541966831585,4.916017050824796,0.8312711314826497
65,6569.646828841736,6569.646828841736,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8876614166301521,0.4604364184006293,-0.007450774225041257,-0.08138089307946261,0.17277588526309995,0.9815934207772288,0.453248673100916,-0.8707162557813843,0.1908372140079242,9.619152583512626,0.23480368639623364
66,6594.2611191407395,6594.2611191407395,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8874450020449871,0.460856728065301,-0.007241860418279428,-0.08148051880778051,0.17232807311284098,0.9816638733660469,0.4536543765910206,-0.8705826275628067,0.19048253249485086,9.993529906357267,0.2027726695119512
67,6644.308157007824,6644.308157007824,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.887281751067934,0.46116819021732225,-0.007415831275086604,-0.08110936845021566,0.1718409442498005,0.9817799958386524,0.4540400473211895,-0.8705139804799329,0.18987639457698618,7.706146590783595,0.42911339849865593
68,6688.55091719464,6688.55091719464,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8871171163644822,0.46148646351041933,-0.007312034587749261,-0.081086254601313,0.17142941320875277,0.9818538463547587,0.45436575703710014,-0.8704264473713729,0.18949817558106935,7.706146590783595,0.42911339849865593
69,6748.080660212013,6748.080660212013,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8869740040564653,0.46176378682528885,-0.0071638889446336285,-0.08111184188878176,0.1710365019474096,0.981920253435585,0.4546405010922928,-0.8703566626265139,0.18915944223904324,9.883839302922054,0.21197541092998784
70,6801.622990170046,6801.622990170046,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8868528714002838,0.46200045548221674,-0.006896638550472872,-0.08131315930834887,0.17074656554999124,0.9819540623044327,0.45484080139359384,-0.8702879922687126,0.18899379857690168,9.84574882034724,0.21520602656430665
71,6839.24737091793,6839.24737091793,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.886612116235367,0.46246672358196106,-0.006594309972238699,-0.08155116808461071,0.17034715461279115,0.982003693424501,0.4552673525838192,-0.8701185990970953,0.18874655275429175,4.503803187068458,0.9059681879059215
72,6869.279188185582,6869.279188185582,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8863633114180038,0.46294756048279934,-0.006295745796612517,-0.08174198232439361,0.16985935028649596,0.9820723239384805,0.4557173778755746,-0.8699582503564607,0.1883993475013554,4.627380386425701,0.8830970654464334
73,6878.599330794963,6878.599330794963,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8862266372454961,0.46321302474752785,-0.006003427419921853,-0.08188844582086624,0.16939922143433922,0.9821395960954241,0.45595682896254897,-0.8699066602122817,0.18805789704431713,6.451992070628425,0.5896516571808162
74,6899.837807130161,6899.837807130161,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8861451447579083,0.4633713325922778,-0.005812964273252952,-0.08194669876660365,0.16903537674317387,0.9821974241314974,0.4561047258944386,-0.8698931253556091,0.1877616294023065,6.393583476243167,0.5978751579238915
75,6923.77700447216,6923.77700447216,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8860113409524011,0.46363107568786244,-0.00548902179302066,-0.08216497096456835,0.16864845404233103,0.9822457006755101,0.4563253458335623,-0.8698298250839918,0.18751867678775985,7.49077019860562,0.4546176639896595
76,6970.496491687498,6970.496491687498,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8859372404292953,0.4637777723306524,-0.00503824498639846,-0.08253614566172932,0.16833655477011372,0.9822680840724872,0.4564022246657341,-0.8698120384428732,0.1874140525681645,7.494671052960232,0.4541485071912952
77,6984.429112207272,6984.429112207272,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8861515028341683,0.4633596405563444,-0.005775597652222159,-0.08134790399923206,0.16781961374247645,0.9824556456951417,0.45619955341898,-0.8701347141373119,0.1864069384800413,4.810128122189195,0.850028620713724
78,7015.625840588086,7015.625840588086,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8861044225266472,0.4634482680310317,-0.005886869945452594,-0.08105667679383863,0.1674594064847733,0.9825411758938691,0.4563428179843053,-0.8701569111595937,0.18595209715230077,4.329111593999575,0.9390176203886577
79,7010.454031311912,7010.454031311912,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8860578211169104,0.46353620795465156,-0.005976751004978381,-0.08079260538822478,0.16710628387525495,0.9826230430862009,0.45648011189112725,-0.870177955250778,0.1855161277178865,6.287526709120105,0.6129891809317825
80,7015.049141570791,7015.049141570791,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8860566733125296,0.46353830423349485,-0.005984328422609209,-0.08063364140165388,0.16681833040192795,0.9826850260974893,0.4565104462689141,-0.870232086945919,0.18518727628297704,6.203234843989684,0.6251709950066845
81,7048.565384986851,7048.565384986851,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8861422616296203,0.46337339132051003,-0.006082135321693383,-0.08024305820144628,0.16635452628440028,0.9827956161863831,0.4564131283874525,-0.8704086809084699,0.18459627416271573,5.69394116581436,0.7020792486136158
82,7072.467329317815,7072.467329317815,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8860553038133424,0.46353851490608566,-0.006167964243283308,-0.08004540536887286,0.1660851948276133,0.982857284216995,0.45661661343360976,-0.8703721923738917,0.18426479609162194,5.171613626136777,0.7871809156085328
83,7056.27454650445,7056.27454650445,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.886001408473257,0.46364133209845804,-0.006182180308942187,-0.07987015742926531,0.16573528046438718,0.9829306052624547,0.456751860571612,-0.8703841289794745,0.1838727981105755,5.986980305336038,0.6571243752866864
84,7074.186712091838,7074.186712091838,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8859273645320378,0.4637825804105861,-0.006198619283037998,-0.07971058871760767,0.1654030031455062,0.9829995262444129,0.4569233270687876,-0.8703720840296671,0.18350342918388168,4.6611925205868205,0.8769114376727689
85,7110.178548152686,7110.178548152686,959.4999999999854,539.4999999999918,1.915216181116944,84.68168266381842,-19.070093815386457,0.8857943907684825,0.4640350858016948,-0.006303683693460488,-0.07947690604630137,0.16506766961497055,0.9830748119310101,0.4572217390811605,-0.8703011568376186,0.1830960887586146,7.710800471396861,0.42857117730223127
