frame,fx,fy,cx,cy,cam_x,cam_y,cam_z,r11,r12,r13,r21,r22,r23,r31,r32,r33,recon_error,confidence
12,6038.598354353971,6038.598354353971,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8981439137784342,0.4396496142016416,-0.006762164971694351,-0.08722338627538487,0.1932166463332689,0.9772714098275769,0.43096356113877154,-0.8771405499189241,0.21188408307023937,6.064611976663139,0.6455364182352195
13,6040.914269078212,6040.914269078212,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8979639901438004,0.44001691378958363,-0.006766681913253941,-0.08720880672786324,0.19300065016140633,0.9773153907855829,0.4313412760612265,-0.8770039136836076,0.2116809839109507,4.908026579499173,0.8326764085390372
14,6043.584265894844,6043.584265894844,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8977837013973509,0.44038458111294,-0.006770983920619228,-0.08719149618844879,0.19277877014775519,0.9773607260232728,0.431719895878905,-0.876868157990869,0.21147142833964122,4.620566836882501,0.8843472759924391
15,6046.608344803865,6046.608344803865,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8976030470352211,0.4407526159005123,-0.006775066785096706,-0.08717145051462341,0.19255100712568884,0.9774074114053257,0.43209941931025964,-0.8767332782732378,0.2112554155518812,5.47140780851379,0.7375374738707351
16,6049.9865058052765,6049.9865058052765,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8974220265557615,0.4411210178748335,-0.006778926288236342,-0.08714866554479683,0.19231736190996218,0.9774554426682345,0.43247984501744313,-0.8765992698474394,0.2110329447186502,5.9893804391032965,0.6567641232129837
17,6053.718748899077,6053.718748899077,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8972406394596041,0.44148978675203787,-0.006782558201832517,-0.08712313709837649,0.19207783529692735,0.9775048154202537,0.43286117160616133,-0.8764661279144146,0.21080401498656243,8.39704582134163,0.3525500161536539
18,6057.805074085267,6057.805074085267,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8970588852497313,0.441858922241731,-0.006785958287926358,-0.0870948609758429,0.1918324280647642,0.9775555251413476,0.43324339762552433,-0.876333847559338,0.21056862547810595,8.836743609040646,0.30772717319291976
19,6062.245481363848,6062.245481363848,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8968767634315453,0.4422284240468587,-0.006789122298807404,-0.08706383295882511,0.1915811409737072,0.9776075671831365,0.4336265215678975,-0.8762024237516378,0.21032677529188132,7.400586567922705,0.46553954522197627
20,6067.039970734818,6067.039970734818,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8966942735129353,0.44259829186357613,-0.006792045977016381,-0.08703004881018181,0.19132397476628604,0.9776609367688407,0.4340105418687507,-0.8760718513450105,0.2100784635028521,7.792558054272531,0.4191059951148084
21,6072.188542198178,6072.188542198178,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8965114150043498,0.44296852538111664,-0.006794725055348283,-0.08699350427408281,0.19106093016756515,0.9777156289932264,0.43439545690650805,-0.8759421250774416,0.20982368916259736,6.991294710813452,0.51697181259633
22,6077.691195753927,6077.691195753927,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8963281874188636,0.44333912428165967,-0.006797155256856063,-0.08695419507609595,0.19079200788539558,0.977771638822546,0.4347812650023951,-0.8758132395712172,0.20956245129957513,6.795897313909434,0.5426405801206938
23,6083.547931402067,6083.547931402067,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.89614459027225,0.4437100882401994,-0.006799332294854049,-0.08691211692327463,0.19051720861066607,0.9778289610944826,0.43516796442028727,-0.8756851893329443,0.20929474891938687,7.193883224484626,0.4911267894209316
24,6089.758749142597,6089.758749142597,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8959606230830506,0.4440814169244116,-0.006801251872923131,-0.08686726550425031,0.190236533017566,0.9778875905180875,0.4355555533665552,-0.8755579687535622,0.20902058100505422,6.773419565809698,0.5456410594035608
25,6096.3236489755145,6096.3236489755145,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8957762853726466,0.44445310999452126,-0.00680290968491537,-0.08681963648932597,0.18994998176384859,0.9779475216737222,0.43594402998991105,-0.8754315721083584,0.20873994651729688,4.500333200120848,0.9066164240012127
26,6103.242630900824,6103.242630900824,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8955915766653302,0.44482516710316944,-0.006804301414959413,-0.08676922553057465,0.18965755549110352,0.978008749012995,0.436333392381253,-0.8753059935569827,0.20845284439482026,4.1295232015534165,0.9778324977700482
27,6110.515694918522,6110.515694918522,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8954064964883768,0.44519758789527997,-0.006805422737466649,-0.08671602826193905,0.1893592548250343,0.9780712668587003,0.43672363857350993,-0.8751812271434601,0.20815927355460778,6.605749302785655,0.5683388993560049
28,6118.142841028611,6118.142841028611,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.895221044372116,0.44557037200792504,-0.006806269317137875,-0.08666004029933594,0.18905508037574148,0.9781350694047524,0.4371147665414835,-0.8750572667962031,0.20785923289222252,7.215257132425496,0.4884447255688915
29,6126.124069231089,6126.124069231089,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8950352198500064,0.44594351907019236,-0.006806836808970013,-0.08660125724076165,0.18874503273800947,0.9782001507161238,0.43750677420169204,-0.8749341063280256,0.2075527212821091,5.841552726509415,0.6791918570212402
30,6134.459379525957,6134.459379525957,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8948490224587065,0.44631702870304946,-0.006807120858264126,-0.08653967466640236,0.18842911249160327,0.9782665047287779,0.4378996594122116,-0.8748117394361533,0.2072397375779101,5.733990352633643,0.6958203066328155
31,6143.148771913215,6143.148771913215,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8946624517381492,0.4466909005192095,-0.00680711710063292,-0.08647528813874655,0.18810732020156684,0.9783341252496031,0.4382934199725166,-0.874690159702236,0.20692028061278167,5.102242006122507,0.7989838747878529
32,6152.192246392862,6152.192246392862,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8944755072316157,0.447065134122996,-0.006806821162010479,-0.08640809320270026,0.18777965641853023,0.9784030059563454,0.43868805362332064,-0.8745693605923585,0.20659434919972086,5.414237324888018,0.7468361021005648
33,6161.589802964901,6161.589802964901,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8942881884858092,0.4474397291102074,-0.006806228658660818,-0.08633808538570603,0.18744612167902008,0.9784731403975402,0.4390835580464159,-0.8744493354570511,0.20626194213189575,7.088909281068268,0.5044224738534904
34,6171.341441629327,6171.341441629327,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8941004950509304,0.4478146850679818,-0.00680533519718815,-0.0862652601978649,0.1871067165057781,0.9785445219924445,0.4394799308645122,-0.8743300775313012,0.20592305818298456,7.373498279853341,0.46884855506731116
35,6181.447162386144,6181.447162386144,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8939124264807505,0.4481900015746594,-0.0068041363745471595,-0.08618961313206072,0.18676144140808232,0.9786171440309642,0.43987716964107415,-0.8742115799345614,0.20557769610751903,5.681138996993098,0.7040877867634624
36,6191.906965235351,6191.906965235351,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8937239823326906,0.4485656781996481,-0.006802627778054876,-0.08611113966408859,0.18641029688207922,0.9786909996735881,0.44027527188016,-0.874093835670762,0.20522585464123744,5.917085023955558,0.6676714591267895
37,6202.720850176946,6202.720850176946,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8935351621678924,0.448941714503285,-0.006800804985401282,-0.08602983525278543,0.18605328341111343,0.9787660819513122,0.44067423502625735,-0.8739768376283179,0.2048675325014387,5.6185782704998,0.7139576117943888
38,6213.888817210934,6213.888817210934,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.893345965551299,0.4493181100366999,-0.006798663564663132,-0.08594569534016488,0.1856904014660739,0.9788423837655702,0.4410740564641192,-0.8738605785801397,0.204502728387351,5.619061829599724,0.7138809744301892
39,6225.410866337309,6225.410866337309,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8931563920517289,0.44969486434167877,-0.006796199074315473,-0.08585871535155393,0.18532165150573365,0.9789198978881616,0.44147473351860067,-0.873745051183643,0.20413144098049674,8.84244647883146,0.30716467460955454
40,6237.286997556075,6237.286997556075,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.892966441241954,0.45007197695052437,-0.006793407063246937,-0.08576889069573382,0.1849470339771076,0.9789986169611754,0.4418762634544919,-0.8736302479807562,0.2037536689450748,9.159044665444856,0.27666674112136797
41,6249.517210867231,6249.517210867231,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8927761126987768,0.4504494473859195,-0.006790283070772923,-0.08567621676508344,0.18456654931580463,0.97907853349692,0.44227864347635404,-0.8735161613979313,0.20336941092833927,6.064858178939771,0.6454998783177076
42,6262.101506270776,6262.101506270776,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8925854060031082,0.450827275160788,-0.006786822626651812,-0.08558068893572646,0.18418019794639595,0.9791596398778459,0.4426818707283515,-0.8734027837461509,0.2029786655609933,6.403297337595954,0.5965026098891131
43,6275.039883766712,6275.039883766712,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8923943207400464,0.4512054597781572,-0.006783021251099364,-0.08548230256768097,0.18378798028277915,0.9792419283564733,0.4430859422940865,-0.8732901072209387,0.20258143145758184,8.217060654825953,0.3717513997135161
44,6288.332343355037,6288.332343355037,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8922028564989554,0.45158400073101673,-0.006778874454806932,-0.08538105300501314,0.18338989672855777,0.9793253910553145,0.44349085519642917,-0.8731781239023676,0.20217770721689843,8.449379792016051,0.34706169324568104
45,6301.978885035751,6301.978885035751,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8920110128735423,0.45196289750218166,-0.0067743777389570325,-0.08527693557599303,0.18298594767741677,0.9794100199667991,0.44389660639735196,-0.8730668257550681,0.2017674914223902,8.236391716290239,0.3696646242352176
46,6315.979508808856,6315.979508808856,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8918187894619396,0.4523421495641513,-0.006769526595242742,-0.08516994559325522,0.18257613351351432,0.9794958069531984,0.4443031927977591,-0.8729562046282381,0.20135078264257866,7.600911897576912,0.44147395776878606
47,6330.33421467435,6330.33421467435,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.891626185866784,0.4527217563789705,-0.0067643165058851595,-0.0850600783539606,0.18216045461186814,0.9795827437465484,0.44471061123731886,-0.8728462522556525,0.2009275794314772,10.92690472006609,0.13019721291237368
48,6345.043002632235,6345.043002632235,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8914332016952953,0.453101717398088,-0.006758742943654139,-0.08494732913996328,0.1817389113387583,0.9796708219485716,0.44511885849429245,-0.8727369602556697,0.2004978803290247,9.80195063509962,0.21894320156509392
49,6360.105872682509,6360.105872682509,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8912398365593596,0.4534820320622177,-0.006752801371887135,-0.08483169321797981,0.18131150405212637,0.9797600330306022,0.44552793128536505,-0.8726283201312446,0.2000616838615169,7.949636700413954,0.4012374761133214
50,6375.522824825172,6375.522824825172,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8910460900756081,0.45386269980119665,-0.006746487244511573,-0.08471316583976199,0.18087823310198797,0.9798503683335062,0.4459378262654744,-0.872520323269935,0.19961898854205168,7.702090862082845,0.429586232424056
51,6391.293859060226,6391.293859060226,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8908519618655005,0.4542437200338446,-0.006739796006065696,-0.0845917422422727,0.18043909883084586,0.9799418190676065,0.44634854002764035,-0.8724129609439139,0.19916979287097591,10.452624919333124,0.16582884049288898
52,6407.418975387669,6407.418975387669,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8906574515554055,0.4546250921678221,-0.006732723091721932,-0.08446741764786522,0.17999410157411172,0.9800343763126015,0.4467600691027922,-0.872306224309977,0.19871409533634182,9.826389314037325,0.2168549465642165
53,6423.898173807503,6423.898173807503,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8904625587766843,0.4550068155994899,-0.006725263927309322,-0.08434018726446618,0.17954324166053098,0.9801280310174907,0.4471724099595982,-0.8722001044095558,0.19825189441436647,5.066129430854184,0.8051759884379268
54,6440.731454319725,6440.731454319725,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8902672831657725,0.45538888971376607,-0.006717413929338917,-0.08421004628576118,0.1790865194126175,0.9802227740004944,0.4475855590042921,-0.8720945921687268,0.1977831885699029,4.981027193563972,0.8198990967082178
55,6457.918816924338,6457.918816924338,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8900716243642635,0.4557713138839842,-0.0067091685050279515,-0.08407698989138415,0.17862393514708863,0.9803185959489767,0.44799951258050064,-0.8719896783982227,0.19730797625691254,8.416506710557139,0.3505041895980133
56,6475.460261621341,6475.460261621341,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8898755820189919,0.4561540874717509,-0.00670052305232674,-0.08394101324711034,0.17815548917531204,0.9804154874193663,0.4484142669690707,-0.8718853537934442,0.1968262559189488,8.450132854859325,0.3469830269497264
57,6493.355788410732,6493.355788410732,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8896791557821184,0.45653720982680396,-0.006691472959944378,-0.08380211150505207,0.1776811818037521,0.9805134388370803,0.44882981838789604,-0.8717816089344731,0.1963380259896425,9.758283511546294,0.22269326425220645
58,6511.605397292515,6511.605397292515,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8894823453112134,0.45692068028686794,-0.006682013607377468,-0.08366027980385829,0.17720101333442784,0.9806124404964441,0.44924616299174275,-0.8716784342860834,0.19584328489319902,7.779885112734908,0.420565706126511
59,6530.209088266686,6530.209088266686,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8892851502693413,0.45730449817751173,-0.006672140364937851,-0.08351551326891715,0.17671498406537056,0.9807124825606153,0.4496632968720758,-0.8715758201977555,0.19534203104489678,4.8883458298177365,0.8361447039911472
60,6549.166861333249,6549.166861333249,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8890875703251465,0.4576886628120054,-0.006661848593783187,-0.08336780701256288,0.17622309429109506,0.9808135550615052,0.45008121605688467,-0.8714737569036893,0.1948342628515981,4.985306372651938,0.8191543640408632
61,6568.4787164922,6568.4787164922,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8888896051529387,0.4580731734911755,-0.006651133645945745,-0.08321715613428485,0.17572534430306685,0.9809156478997012,0.45049991651050814,-0.8713722345228199,0.1943199787122598,7.27198106535528,0.4813676230810934
62,6588.14465374354,6588.14465374354,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8886912544327793,0.45845802950326237,-0.006639990864365591,-0.0830635557209411,0.17522173439018518,0.981018750844391,0.4509193941334606,-0.8712712430588314,0.19379917701845806,6.826836086387163,0.5385268751528918
63,6608.164673087272,6608.164673087272,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8884925178505672,0.45884323012377504,-0.006628415582921182,-0.08290700084697455,0.1747122648392624,0.9811228535332847,0.45133964476225574,-0.8711707724001739,0.19327185615491171,4.790563103245766,0.8535265534807398
64,6628.538774523392,6628.538774523392,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.888293395098126,0.45922877461534695,-0.006616403126463999,-0.08274748657463357,0.17419693593551838,0.9812279454725381,0.4517606641692323,-0.8710708123200801,0.1927380145000212,4.916017050824796,0.8312711314826497
65,6649.266958051903,6649.266958051903,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8880938858732903,0.45961466222759123,-0.006603948810851384,-0.08258500795419471,0.17367574796307017,0.9813340160366774,0.4521824480623775,-0.8709713524765813,0.19219765042640335,9.619152583512626,0.23480368639623364
66,6670.349223672803,6670.349223672803,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8878939898799956,0.4600008921969562,-0.006591047942983069,-0.08241956002419065,0.17314870120543935,0.9814410544685241,0.4526049920851528,-0.8708723824125288,0.19165076230144495,9.993529906357267,0.2027726695119512
67,6691.785571386094,6691.785571386094,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8876937068283633,0.4603874637465798,-0.006577695820836116,-0.08225113781163995,0.17261579594605359,0.981549049879119,0.4530282918163173,-0.8707738915556106,0.19109734848785198,7.706146590783595,0.42911339849865593
68,6713.576001191774,6713.576001191774,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8874930364347916,0.46077437608614435,-0.00656388773350286,-0.0820797363322815,0.17207703246876216,0.9816579912476482,0.4534523427697521,-0.8706758692183727,0.1905374073442122,7.706146590783595,0.42911339849865593
69,6735.720513089843,6735.720513089843,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.887291978422043,0.46116162841173125,-0.006549618961228715,-0.08190535059081194,0.17153241105835337,0.9817678674213698,0.4538771403942846,-0.8705783045982415,0.18997093722556213,9.883839302922054,0.21197541092998784
70,6758.219107080303,6758.219107080303,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8870905325193335,0.4615492199056747,-0.006534884775451388,-0.08172797558112704,0.17098193200107847,0.98187866711554,0.4543026800735122,-0.8704811867775442,0.18939793648396042,9.84574882034724,0.21520602656430665
71,6781.071783163152,6781.071783163152,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8868886984624231,0.4619371497364163,-0.0065196804388410745,-0.08154760628656577,0.17042559558518144,0.9819903789133413,0.4547289571256269,-0.8703845047235341,0.18881840346906853,4.503803187068458,0.9059681879059215
72,6804.278541338392,6804.278541338392,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8866864759937052,0.4623254170583586,-0.00650400120534203,-0.08136423768015921,0.16986340210143475,0.9821029912658106,0.45515596680323867,-0.8702882472884148,0.188232336528738,4.627380386425701,0.8830970654464334
73,6827.839381606021,6827.839381606021,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.886483864862297,0.46271402101171855,-0.00648784232021446,-0.08117786472488187,0.16929535184367983,0.9822164924917692,0.45558370429319994,-0.8701924032093661,0.1876397340096031,6.451992070628425,0.5896516571808162
74,6851.754303966039,6851.754303966039,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8862808648241296,0.46310296072238133,-0.006471199020078339,-0.08098848237390746,0.1687214451093748,0.9823308707777516,0.4560121647164297,-0.8700969611085703,0.1870405942576825,6.393583476243167,0.5978751579238915
75,6876.023308418447,6876.023308418447,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8860774756420414,0.4634922353017533,-0.0064540665329575475,-0.08079608557086793,0.1681416822001467,0.982446114177938,0.45644134312773715,-0.8700019094932431,0.18643491561898562,7.49077019860562,0.4546176639896595
76,6900.646394963245,6900.646394963245,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8858736970858669,0.4638818438466154,-0.0064364400783256115,-0.0806006692501155,0.16755606342234897,0.9825622106140859,0.4568712345156467,-0.8699072367556613,0.18582269644012506,7.494671052960232,0.4541485071912952
77,6925.623563600434,6925.623563600434,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8856695289325311,0.46427178543897585,-0.00641831486715283,-0.08040222833698987,0.16696458908762757,0.982679147875463,0.4573018338022218,-0.8698129311731949,0.18520393506893928,4.810128122189195,0.850028620713724
78,6950.954814330012,6950.954814330012,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.88546497096614,0.464662059145923,-0.006399686101952989,-0.08020075774808749,0.1663672595134873,0.9827969136187824,0.45773313584288977,-0.8697189809083408,0.18457862985511597,4.329111593999575,0.9390176203886577
79,6976.640147151978,6976.640147151978,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8852600229780746,0.46505266401947765,-0.006380548976834016,-0.07999625239153532,0.16576407502387125,0.9829154953681369,0.458165135426266,-0.8696253740087552,0.18394677915082958,6.287526709120105,0.6129891809317825
80,7003.64164426836,7003.64164426836,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8856036413853254,0.4644051524974928,-0.005834783529221094,-0.08068167606755064,0.16620471100663098,0.9827850533998436,0.45738021110667126,-0.8698872618753438,0.18466048336077218,6.203234843989684,0.6251709950066845
81,7033.509637209129,7033.509637209129,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8861537782928401,0.4633584070290727,-0.0055197692709852975,-0.08111199600328503,0.16682910627843156,0.9826438283542533,0.4562371371575179,-0.8703258217092151,0.1854201681168805,5.69394116581436,0.7020792486136158
82,7061.4501701322215,7061.4501701322215,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8861371531580933,0.46338776698139483,-0.00572041999038489,-0.0806802465337009,0.16641678549319355,0.9827492820274016,0.45634596920771753,-0.8703891261488214,0.1848543358154197,5.171613626136777,0.7871809156085328
83,7088.425325239661,7088.425325239661,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8861009473019648,0.4634546313796134,-0.005908962967195147,-0.08027788721122306,0.16601826536035313,0.9828496306107266,0.45648720903817575,-0.8704296296769352,0.18431410083064936,5.986980305336038,0.6571243752866864
84,7114.435102531449,7114.435102531449,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8860451664926325,0.46355898357272807,-0.006085366386883312,-0.07990490078283388,0.16563357382085447,0.9829449252395668,0.45666089143469335,-0.870447349339609,0.1837994620822388,4.6611925205868205,0.8769114376727689
85,7139.479502007584,7139.479502007584,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8859698109239871,0.46370080505558553,-0.006249601756635748,-0.07956127138407418,0.1652627347887825,0.9830352143162941,0.45686704655409804,-0.8704422966980261,0.18331041948563975,7.710800471396861,0.42857117730223127
86,7163.558523668069,7163.558523668069,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8858748752135214,0.4638800754729683,-0.006401643899900694,-0.07924698455118451,0.16490576816119085,0.9831205435076168,0.45710569992614636,-0.8704144778244217,0.18284697396639338,6.970969301970352,0.519607615542544
87,7186.6721675129,7186.6721675129,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8857603484013773,0.4640967726214651,-0.006541470951639844,-0.07896202723151102,0.16456268982712152,0.9832009557421886,0.45737687245351744,-0.8703638932993505,0.18240912747293136,5.869373959079786,0.6749335719022039
88,7208.820433542079,7208.820433542079,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.8856262139505411,0.464350872449131,-0.006669064354295373,-0.0787063877921782,0.1642335116758064,0.9832764912085209,0.4576805804098947,-0.8702905382102945,0.18199688298786393,6.215189790862947,0.6234340577407567
89,7230.003321755605,7230.003321755605,959.5,539.5,1.9152161811169437,84.68168266381842,-19.070093815386457,0.885472449748193,0.46464234905293517,-0.006784408854475454,-0.0784800560270314,0.1639182416040525,0.9833471873531902,0.4580168354361315,-0.8701944021516149,0.18161024453776226,6.846993034836195,0.5358568159588312
